12b,T°C,RT/R25,R2,U2,R1
2398,17.309198273688537,1.411641939366595,14116.419393665967,2.926857121239983,10000.000000000002
2399,17.287321167093396,1.4130544463334807,14130.544463334827,2.9280753462683955,10000.0
2400,17.265441843999866,1.414468976162841,14144.68976162843,2.9292936132841296,9999.999999999998
2401,17.243560304407957,1.415885528854676,14158.855288546776,2.930511922287186,10000.0
2402,17.22167654831765,1.4173041044089851,14173.041044089869,2.9317302732775636,9999.999999999998
2403,17.19979057572896,1.4187247028257686,14187.247028257705,2.9329486662552635,9999.999999999998
2404,17.177902386641883,1.4201473241050269,14201.473241050286,2.934167101220285,9999.999999999998
2405,17.15601198105642,1.4215719682467594,14215.719682467608,2.9353855781726277,10000.0
2406,17.134119358972562,1.4229986352509663,14229.98635250968,2.936604097112293,10000.0
2407,17.11222452039032,1.4244273251176476,14244.273251176493,2.9378226580392797,10000.0
2408,17.090327465309688,1.4258580378468033,14258.580378468048,2.9390412609535876,9999.999999999998
2409,17.068428193730668,1.4272907734384332,14272.907734384351,2.9402599058552177,9999.999999999998
2410,17.04652670565326,1.4287255318925383,14287.2553189254,2.9414785927441693,10000.0
2411,17.024623001077465,1.4301623132091175,14301.623132091187,2.942697321620443,10000.0
2412,17.002717080003283,1.4316011173881706,14316.011173881721,2.9439160924840384,9999.999999999998
2413,16.98080894243071,1.4330419444296987,14330.419444297,2.9451349053349554,10000.0
2414,16.958898588359748,1.434484794333701,14344.847943337023,2.946353760173194,9999.999999999998
2415,16.9369860177904,1.4359296671001778,14359.29667100179,2.947572656998754,9999.999999999998
2416,16.915071230722663,1.437376562729129,14373.765627291305,2.948791595811637,10000.0
2417,16.89315422715654,1.4388254812205545,14388.254812205561,2.9500105766118407,9999.999999999998
2418,16.87123500709203,1.4402764225744544,14402.76422574456,2.9512295993993662,10000.0
2419,16.84931357052913,1.4417293867908292,14417.293867908305,2.9524486641742143,10000.0
2420,16.827389917467837,1.443184373869678,14431.843738696794,2.9536677709363826,9999.999999999998
2421,16.805464047908163,1.4446413838110013,14446.413838110027,2.954886919685874,10000.0
2422,16.7835359618501,1.446100416614799,14461.004166148006,2.9561061104226862,10000.0
2423,16.761605659293647,1.4475614722810717,14475.614722810731,2.957325343146821,9999.999999999998
2424,16.739673140238807,1.449024550809818,14490.245508098194,2.9585446178582773,10000.0
2425,16.717738404685576,1.4504896522010393,14504.896522010406,2.959763934557055,9999.999999999998
2426,16.69580145263396,1.451956776454735,14519.56776454736,2.9609832932431543,10000.0
2427,16.673862284083953,1.4534259235709048,14534.259235709062,2.962202693916576,10000.0
2428,16.651920899035563,1.454897093549549,14548.970935495501,2.963422136577319,9999.999999999998
2429,16.629977297488782,1.4563702863906678,14563.702863906688,2.9646416212253834,9999.999999999998
2430,16.608031479443614,1.4578455020942613,14578.455020942623,2.9658611478607706,10000.0
2431,16.58608344490005,1.4593227406603286,14593.227406603297,2.9670807164834785,9999.999999999998
2432,16.56413319385811,1.460802002088871,14608.02002088872,2.9683003270935084,10000.0
2433,16.542180726317778,1.4622832863798876,14622.832863798887,2.9695199796908605,10000.0
2434,16.520226042279052,1.4637665935333781,14637.665935333793,2.9707396742755336,9999.999999999998
2435,16.498269141741943,1.4652519235493437,14652.519235493446,2.9719594108475293,10000.0
2436,16.476310024706443,1.4667392764277836,14667.392764277845,2.9731791894068462,9999.999999999998
2437,16.45434869117256,1.4682286521686978,14682.286521686987,2.9743990099534843,10000.0
2438,16.432385141140287,1.4697200507720865,14697.200507720874,2.9756188724874457,10000.0
2439,16.410419374609624,1.4712134722379495,14712.134722379506,2.976838777008728,10000.0
2440,16.38845139158057,1.472708916566287,14727.08916566288,2.9780587235173313,10000.0
2441,16.366481192053133,1.474206383757099,14742.063837570999,2.979278712013257,9999.999999999998
2442,16.344508776027308,1.475705873810385,14757.058738103862,2.980498742496504,10000.0
2443,16.32253414350309,1.477207386726146,14772.07386726147,2.9817188149670732,9999.999999999998
2444,16.30055729448049,1.4787109225043813,14787.109225043821,2.982938929424964,10000.0
2445,16.2785782289595,1.480216481145091,14802.164811450917,2.9841590858701768,10000.0
2446,16.25659694694012,1.481724062648275,14817.240626482759,2.9853792843027116,10000.0
2447,16.23461344842235,1.4832336670139337,14832.336670139344,2.986599524722568,10000.000000000002
2448,16.212627733406197,1.4847452942420665,14847.452942420674,2.9878198071297453,10000.0
2449,16.190639801891653,1.486258944332674,14862.589443326748,2.9890401315242445,10000.0
2450,16.16864965387872,1.4877746172857553,14877.746172857565,2.990260497906066,10000.0
2451,16.146657289367404,1.489292313101312,14892.923131013129,2.9914809062752092,10000.000000000002
2452,16.124662708357697,1.4908120317793425,14908.120317793431,2.9927013566316734,10000.0
2453,16.102665910849602,1.4923337733198478,14923.337733198488,2.993921848975461,10000.0
2454,16.080666896843116,1.4938575377228271,14938.57537722828,2.9951423833065687,10000.000000000002
2455,16.058665666338243,1.4953833249882813,14953.833249882817,2.9963629596249985,10000.0
2456,16.036662219334985,1.4969111351162097,14969.1113511621,2.9975835779307505,9999.999999999998
2457,16.01465655583334,1.4984409681066126,14984.409681066132,2.9988042382238245,10000.000000000002
2458,15.992648675833303,1.4999728239594896,14999.728239594904,3.0000249405042188,10000.0
2459,15.970638579334876,1.5015067026748412,15015.067026748418,3.0012456847719355,10000.0
2460,15.948626266338065,1.5030426042526674,15030.426042526682,3.0024664710269744,10000.0
2461,15.926611736842865,1.5045805286929679,15045.805286929686,3.003687299269335,10000.0
2462,15.904594990849274,1.5061204759957427,15061.204759957433,3.004908169499017,9999.999999999998
2463,15.882576028357303,1.5076624461609924,15076.624461609928,3.0061290817160207,10000.0
2464,15.860554849366935,1.5092064391887159,15092.064391887165,3.0073500359203464,10000.0
2465,15.838531453878183,1.5107524550789144,15107.52455078915,3.008571032111994,10000.0
2466,15.816505841891042,1.512300493831587,15123.004938315875,3.009792070290963,9999.999999999998
2467,15.794478013405515,1.5138505554467343,15138.505554467349,3.011013150457254,10000.0
2468,15.772447968421595,1.5154026399243556,15154.026399243561,3.0122342726108657,9999.999999999998
2469,15.750415706939288,1.5169567472644516,15169.567472644521,3.0134554367518005,10000.0
2470,15.728381228958598,1.518512877467022,15185.128774670226,3.0146766428800564,10000.0
2471,15.706344534479515,1.5200710305320668,15200.710305320676,3.0158978909956344,10000.0
2472,15.684305623502045,1.521631206459586,15216.312064595866,3.0171191810985336,10000.0
2473,15.66226449602619,1.52319340524958,15231.934052495804,3.0183405131887553,10000.0
2474,15.640221152051943,1.5247576269020477,15247.576269020485,3.0195618872662986,10000.0
2475,15.618175591579309,1.5263238714169902,15263.238714169907,3.0207833033311626,10000.0
2476,15.596127814608286,1.5278921387944073,15278.921387944078,3.022004761383349,10000.0
2477,15.574077821138879,1.5294624290342989,15294.624290342992,3.0232262614228573,10000.0
2478,15.55202561117108,1.5310347421366646,15310.347421366652,3.0244478034496876,10000.0
2479,15.529971184704893,1.5326090781015047,15326.090781015051,3.025669387463839,9999.999999999998
2480,15.507914541740321,1.5341854369288197,15341.854369288201,3.026891013465313,10000.0
2481,15.485855682277357,1.5357638186186087,15357.638186186094,3.028112681454108,10000.0
2482,15.463794606316004,1.5373442231708718,15373.442231708723,3.029334391430224,9999.999999999998
2483,15.44173131385627,1.5389266505856105,15389.266505856107,3.0305561433936634,10000.0
2484,15.419665804898141,1.5405111008628225,15405.111008628228,3.0317779373444234,10000.0
2485,15.397598079441625,1.5420975740025091,15420.975740025096,3.0329997732825054,10000.0
2486,15.375528137486727,1.5436860700046708,15436.860700046711,3.0342216512079094,10000.0
2487,15.353455979033432,1.5452765888693065,15452.765888693068,3.0354435711206347,10000.0
2488,15.331381604081757,1.5468691305964168,15468.69130596417,3.0366655330206824,10000.000000000002
2489,15.309305012631686,1.5484636951860011,15484.636951860015,3.037887536908051,9999.999999999998
2490,15.28722620468323,1.55006028263806,15500.602826380602,3.0391095827827415,9999.999999999998
2491,15.26514518023639,1.5516588929525936,15516.58892952594,3.040331670644755,10000.0
2492,15.24306193929116,1.5532595261296014,15532.595261296017,3.0415538004940887,10000.0
2493,15.220976481847538,1.5548621821690833,15548.621821690838,3.0427759723307446,10000.0
2494,15.198888807905535,1.5564668610710406,15564.668610710407,3.043998186154723,10000.0
2495,15.176798917465138,1.5580735628354716,15580.735628354718,3.045220441966022,10000.0
2496,15.154706810526351,1.559682287462377,15596.822874623771,3.046442739764643,10000.0
2497,15.132612487089183,1.561293034951757,15612.930349517574,3.0476650795505864,10000.0
2498,15.11051594715362,1.5629058053036113,15629.058053036117,3.048887461323851,10000.0
2499,15.088417190719671,1.5645205985179402,15645.205985179402,3.050109885084437,9999.999999999998
2500,15.066316217787337,1.5661374145947438,15661.374145947437,3.0513323508323453,10000.0
2501,15.044213028356612,1.5677562535340213,15677.562535340214,3.052554858567575,10000.0
2502,15.022107622427498,1.5693771153357734,15693.771153357735,3.053777408290127,10000.0
2503,15.0,1.571,15710.0,3.055,10000.0
2504,14.97789016107411,1.572624907526701,15726.24907526701,3.0562226336971956,9999.999999999998
2505,14.955778105649836,1.5742518379158765,15742.518379158766,3.0574453093817118,10000.0
2506,14.933663833727168,1.5758807911675259,15758.807911675261,3.0586680270535505,10000.0
2507,14.911547345306117,1.5775117672816505,15775.117672816505,3.0598907867127108,9999.999999999998
2508,14.889428640386676,1.5791447662582492,15791.447662582494,3.061113588359193,10000.0
2509,14.867307718968846,1.5807797880973222,15807.797880973221,3.062336431992996,9999.999999999998
2510,14.845184581052632,1.58241683279887,15824.168327988702,3.0635593176141223,10000.0
2511,14.823059226638026,1.5840559003628918,15840.559003628918,3.0647822452225695,10000.0
2512,14.800931655725032,1.5856969907893883,15856.969907893883,3.0660052148183383,10000.0
2513,14.778801868313652,1.5873401040783592,15873.401040783592,3.0672282264014292,10000.0
2514,14.756669864403882,1.5889852402298046,15889.852402298044,3.0684512799718417,10000.0
2515,14.734535643995724,1.5906323992437241,15906.323992437243,3.0696743755295754,10000.0
2516,14.712399207089177,1.5922815811201185,15922.815811201184,3.070897513074632,10000.0
2517,14.690260553684245,1.593932785858987,15939.32785858987,3.0721206926070095,10000.0
2518,14.66811968378092,1.5955860134603297,15955.8601346033,3.073343914126709,10000.0
2519,14.645976597379214,1.5972412639241476,15972.412639241473,3.07456717763373,10000.0
2520,14.623831294479114,1.5988985372504394,15988.985372504392,3.075790483128073,10000.0
2521,14.601683775080629,1.6005578334392054,16005.578334392052,3.0770138306097374,9999.999999999998
2522,14.579534039183756,1.6022191524904463,16022.191524904463,3.0782372200787247,10000.0
2523,14.557382086788493,1.6038824944041616,16038.824944041615,3.079460651535032,10000.0
2524,14.53522791789484,1.6055478591803507,16055.478591803507,3.0806841249786614,9999.999999999998
2525,14.513071532502803,1.607215246819015,16072.15246819015,3.0819076404096135,10000.0
2526,14.490912930612376,1.6088846573201532,16088.846573201532,3.083131197827887,10000.0
2527,14.46875211222356,1.6105560906837662,16105.56090683766,3.0843547972334813,10000.0
2528,14.44658907733636,1.6122295469098538,16122.295469098535,3.085578438626399,10000.000000000002
2529,14.424423825950768,1.6139050259984153,16139.050259984151,3.086802122006637,10000.0
2530,14.40225635806679,1.6155825279494511,16155.825279494513,3.088025847374197,9999.999999999998
2531,14.380086673684424,1.6172620527629622,16172.62052762962,3.0892496147290793,10000.0
2532,14.35791477280367,1.618943600438947,16189.436004389469,3.0904734240712832,10000.0
2533,14.335740655424523,1.6206271709774065,16206.27170977406,3.0916972754008083,10000.0
2534,14.313564321546993,1.6223127643783404,16223.127643783402,3.0929211687176554,10000.0
2535,14.291385771171075,1.6240003806417487,16240.003806417484,3.0941451040218246,10000.0
2536,14.269205004296765,1.6256900197676316,16256.900197676314,3.0953690813133155,10000.0
2537,14.24702202092407,1.6273816817559885,16273.816817559884,3.096593100592128,10000.0
2538,14.224836821052985,1.6290753666068203,16290.7536660682,3.097817161858262,10000.0
2539,14.202649404683514,1.6307710743201262,16307.71074320126,3.0990412651117176,10000.0
2540,14.180459771815656,1.6324688048959066,16324.688048959066,3.100265410352496,10000.0
2541,14.158267922449408,1.6341685583341614,16341.685583341612,3.1014895975805947,10000.0
2542,14.136073856584769,1.6358703346348908,16358.703346348904,3.1027138267960157,9999.999999999998
2543,14.113877574221746,1.6375741337980947,16375.741337980944,3.103938097998759,10000.0
2544,14.091679075360336,1.639279955823773,16392.799558237726,3.105162411188824,10000.0
2545,14.069478360000534,1.6409878007119254,16409.878007119252,3.1063867663662093,10000.0
2546,14.047275428142346,1.6426976684625523,16426.976684625522,3.107611163530918,10000.0
2547,14.02507027978577,1.6444095590756538,16444.095590756537,3.1088356026829476,10000.0
2548,14.002862914930805,1.6461234725512297,16461.234725512295,3.110060083822299,10000.000000000002
2549,13.98065333357745,1.64783940888928,16478.394088892797,3.1112846069489724,10000.0
2550,13.958441535725711,1.649557368089805,16495.573680898047,3.1125091720629676,10000.000000000002
2551,13.936227521375583,1.651277350152804,16512.773501528034,3.113733779164284,10000.0
2552,13.914011290527062,1.6529993550782773,16529.99355078277,3.1149584282529226,9999.999999999998
2553,13.89179284318016,1.6547233828662258,16547.233828662254,3.116183119328883,10000.0
2554,13.869572179334867,1.656449433516648,16564.494335166477,3.117407852392165,10000.0
2555,13.847349298991183,1.6581775070295448,16581.775070295444,3.1186326274427683,9999.999999999998
2556,13.825124202149118,1.6599076034049163,16599.07603404916,3.1198574444806937,10000.0
2557,13.80289688880866,1.6616397226427622,16616.397226427616,3.121082303505941,10000.0
2558,13.780667358969813,1.663373864743082,16633.73864743082,3.12230720451851,10000.0
